"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"poblacion"
"3000";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2009;32,3248670113134
"3001";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2010;32,7168674698795
"3002";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2011;33,1279344455928
"3003";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2012;33,5348428225984
"3004";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2013;33,9508149010477
"3005";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2014;34,3937007874016
"3006";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2015;34,8067823343849
"3007";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2016;35,2249484389446
"3008";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2017;35,6400591799352
"3009";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2018;36,0090687129404
"3010";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2019;36,3561464088398
"3011";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2020;36,7004923413567
"3012";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2021;37,0415309446254
"3013";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2022;37,4156833659227
"3014";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2023;37,7601715932703
"3015";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2024;38,1387352568801
"3016";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2025;38,4758150013252
"3017";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2026;38,8187808896211
"3018";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2027;39,1680104883645
"3019";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2028;39,5032283310507
"3020";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2029;39,8392497890843
"3021";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2030;40,1738259802338
"3022";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2031;40,5036332068677
"3023";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2032;40,8312844154181
"3024";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2033;41,1376649875662
"3025";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2034;41,4413109756098
"3026";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6111;"Olivar";2035;41,7469627942293
"3027";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2002;31,323973932335
"3028";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2003;31,6926223824712
"3029";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2004;32,0792594133555
"3030";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2005;32,4713225605104
"3031";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2006;32,8852822860313
"3032";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2007;33,266726755876
"3033";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2008;33,6608737796857
"3034";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2009;34,0456179153995
"3035";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2010;34,4270538732152
"3036";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2011;34,8117169213823
"3037";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2012;35,2302301614565
"3038";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2013;35,6488136058154
"3039";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2014;36,0629064275447
"3040";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2015;36,4918379892084
"3041";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2016;36,9148617354584
"3042";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2017;37,3407271740605
"3043";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2018;37,7208642808913
"3044";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2019;38,0938045961564
"3045";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2020;38,4543204922418
"3046";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2021;38,8215787015413
"3047";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2022;39,2211262912363
"3048";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2023;39,6063390597949
"3049";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2024;40,0051237689646
"3050";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2025;40,3860885756085
"3051";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2026;40,7754885019274
"3052";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2027;41,1411772521924
"3053";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2028;41,518862911796
"3054";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2029;41,9051666888033
"3055";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2030;42,2595298180369
"3056";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2031;42,6246928338979
"3057";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2032;42,9853878852285
"3058";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2033;43,3289263885198
"3059";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2034;43,663853259786
"3060";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6112;"Peumo";2035;43,9971413375881
"3061";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2002;32,2571802992246
"3062";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2003;32,6444070738852
"3063";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2004;33,0353600689953
"3064";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2005;33,4399978570663
"3065";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2006;33,8502502928959
"3066";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2007;34,260492193702
"3067";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2008;34,6404057392127
"3068";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2009;35,0238455517871
"3069";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2010;35,3967258975289
"3070";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2011;35,7797325102881
"3071";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2012;36,1940329007868
"3072";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2013;36,5834813949947
"3073";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2014;36,9933915149069
"3074";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2015;37,4044611528822
"3075";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2016;37,8043012893911
"3076";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2017;38,2138694063025
"3077";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2018;38,5955320399765
"3078";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2019;38,9758029250279
"3079";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2020;39,3517331147857
"3080";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2021;39,7319587628866
"3081";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2022;40,1232268233271
"3082";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2023;40,5345804179161
"3083";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2024;40,9179083230521
"3084";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2025;41,311266739223
"3085";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2026;41,7050604229607
"3086";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2027;42,0917569477155
"3087";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2028;42,4621026894865
"3088";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2029;42,8449295774648
"3089";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2030;43,2165634965297
"3090";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2031;43,5768437822135
"3091";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2032;43,9445068839562
"3092";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2033;44,2902757619739
"3093";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2034;44,6369680228475
"3094";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6113;"Pichidegua";2035;44,9756931434994
"3095";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2002;31,1469290804208
"3096";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2003;31,5638414274893
"3097";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2004;32
"3098";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2005;32,4390021548152
"3099";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2006;32,8727482109073
"3100";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2007;33,3306129111238
"3101";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2008;33,7471078391716
"3102";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2009;34,1587428846308
"3103";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2010;34,5664468980856
"3104";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2011;34,9554471032746
"3105";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2012;35,3957098283931
"3106";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2013;35,8208816705336
"3107";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2014;36,2474124051215
"3108";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2015;36,6641337386018
"3109";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2016;37,0831827762722
"3110";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2017;37,4887150837989
"3111";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2018;37,8664358332106
"3112";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2019;38,2210971078896
"3113";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2020;38,5831952151041
"3114";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2021;38,9597713469096
"3115";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2022;39,3324820883876
"3116";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2023;39,7189657601804
"3117";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2024;40,0898656215006
"3118";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2025;40,4596981709437
"3119";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2026;40,8376529131246
"3120";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2027;41,2174898674177
"3121";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2028;41,572901727788
"3122";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2029;41,9622436506859
"3123";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2030;42,3112251789815
"3124";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2031;42,6815586160564
"3125";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2032;43,0330191832097
"3126";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2033;43,3561215668019
"3127";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2034;43,6915745582103
"3128";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6114;"Quinta de Tilcoco";2035;44,0167325428195
"3129";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2002;30,3403745603194
"3130";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2003;30,7036995199096
"3131";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2004;31,0751347017917
"3132";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2005;31,4590596838529
"3133";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2006;31,8384400095121
"3134";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2007;32,2109448590682
"3135";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2008;32,5605742861752
"3136";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2009;32,8984183836306
"3137";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2010;33,2273261422433
"3138";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2011;33,5683872646829
"3139";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2012;33,9159342168509
"3140";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2013;34,2650217509516
"3141";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2014;34,6221067151124
"3142";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2015;34,9670024140514
"3143";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2016;35,3087971274686
"3144";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2017;35,6603730590188
"3145";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2018;36,0298908237261
"3146";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2019;36,3903872422885
"3147";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2020;36,7412808036415
"3148";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2021;37,1092469640664
"3149";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2022;37,4867733028952
"3150";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2023;37,8633148596099
"3151";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2024;38,2369957133737
"3152";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2025;38,6110213633275
"3153";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2026;38,9830198301983
"3154";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2027;39,35072679836
"3155";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2028;39,7123967922207
"3156";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2029;40,0757696390658
"3157";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2030;40,4335700243537
"3158";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2031;40,7850696574082
"3159";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2032;41,1293460716311
"3160";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2033;41,4637714749254
"3161";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2034;41,7959578461094
"3162";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6115;"Rengo";2035;42,1216914463363
"3163";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2002;29,4697062423501
"3164";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2003;29,8923070340578
"3165";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2004;30,3113350125945
"3166";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2005;30,7372286869687
"3167";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2006;31,1439360103942
"3168";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2007;31,5418465227818
"3169";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2008;31,9133821099835
"3170";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2009;32,2666202036628
"3171";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2010;32,5992527924974
"3172";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2011;32,9509218579851
"3173";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2012;33,2906460445497
"3174";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2013;33,6476833272528
"3175";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2014;33,9879097549566
"3176";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2015;34,3209368346345
"3177";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2016;34,6399580125962
"3178";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2017;34,9775304132061
"3179";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2018;35,3256074385774
"3180";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2019;35,6634249047524
"3181";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2020;36,0015804550393
"3182";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2021;36,3396858434421
"3183";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2022;36,6925402901534
"3184";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2023;37,0394778732888
"3185";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2024;37,3893897364771
"3186";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2025;37,7277552294724
"3187";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2026;38,0710529571888
"3188";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2027;38,4008829480655
"3189";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2028;38,7418001641487
"3190";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2029;39,0710947628667
"3191";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2030;39,3988691776109
"3192";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2031;39,7157872858458
"3193";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2032;40,0296259175191
"3194";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2033;40,3377638551395
"3195";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2034;40,6416625461738
"3196";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6116;"Requínoa";2035;40,9403399236906
"3197";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2002;32,1959624503089
"3198";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2003;32,557038863728
"3199";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2004;32,9301195200413
"3200";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2005;33,3175570388632
"3201";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2006;33,7048334331659
"3202";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2007;34,0986243241393
"3203";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2008;34,4616825805287
"3204";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2009;34,8206462273631
"3205";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2010;35,1727481556743
"3206";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2011;35,5297587834295
"3207";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2012;35,8919561598824
"3208";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2013;36,2666310046004
"3209";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2014;36,6406498210239
"3210";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2015;37,002913679621
"3211";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2016;37,3649371656091
"3212";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2017;37,7324849900617
"3213";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2018;38,1103554368067
"3214";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2019;38,4888235764555
"3215";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2020;38,8550684552621
"3216";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2021;39,2411545988258
"3217";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2022;39,6312162739237
"3218";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2023;40,0277210556733
"3219";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2024;40,4148673717225
"3220";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2025;40,8058040377566
"3221";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2026;41,2019508329717
"3222";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2027;41,5981926920265
"3223";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2028;41,9833569405099
"3224";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2029;42,3702900565286
"3225";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2030;42,7538719669592
"3226";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2031;43,1273164287549
"3227";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2032;43,4962465067855
"3228";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2033;43,8598348430281
"3229";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2034;44,2147685059346
"3230";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6117;"San Vicente";2035;44,5630282453225
"3231";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2002;32,0032103985592
"3232";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2003;32,4461703267274
"3233";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2004;32,8834319083627
"3234";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2005;33,3217977857614
"3235";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2006;33,7602759413625
"3236";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2007;34,1967871485944
"3237";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2008;34,6004834254144
"3238";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2009;34,9896383583909
"3239";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2010;35,3890365448505
"3240";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2011;35,7624078784321
"3241";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2012;36,1396451220293
"3242";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2013;36,4994017255495
"3243";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2014;36,8815186423882
"3244";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2015;37,2366272694042
"3245";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2016;37,5818552253116
"3246";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2017;37,9388764574255
"3247";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2018;38,3090856481481
"3248";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2019;38,6662306642402
"3249";6;"Libertador General Bernardo O'Higgins";62;"Cardenal Caro";6201;"Pichilemu";2020;39,0290795213063
