"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"mayor";"menor";"menores_porcentaje"
"6117";9;"La Araucanía";91;"Cautín";9106;"Galvarino";2032;9700;2680;0,276288659793814
"6118";9;"La Araucanía";91;"Cautín";9106;"Galvarino";2033;9722;2630;0,270520469039292
"6119";9;"La Araucanía";91;"Cautín";9106;"Galvarino";2034;9736;2584;0,265406737880033
"6120";9;"La Araucanía";91;"Cautín";9106;"Galvarino";2035;9747;2540;0,260593002975274
"6121";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2002;10825;4989;0,460877598152425
"6122";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2003;10840;4862;0,448523985239852
"6123";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2004;10862;4741;0,436475787147855
"6124";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2005;10891;4623;0,424478927554862
"6125";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2006;10937;4498;0,411264514949255
"6126";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2007;11002;4368;0,397018723868388
"6127";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2008;11075;4244;0,383205417607223
"6128";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2009;11152;4130;0,370337159253946
"6129";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2010;11235;4014;0,357276368491322
"6130";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2011;11319;3908;0,345260181994876
"6131";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2012;11403;3806;0,333771814434798
"6132";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2013;11480;3702;0,322473867595819
"6133";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2014;11555;3606;0,312072695802683
"6134";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2015;11631;3522;0,302811452153727
"6135";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2016;11710;3434;0,293253629376601
"6136";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2017;11792;3348;0,283921302578019
"6137";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2018;11858;3282;0,276775172879069
"6138";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2019;11919;3225;0,270576390636798
"6139";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2020;11975;3173;0,264968684759916
"6140";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2021;12007;3130;0,260681269259599
"6141";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2022;12033;3085;0,256378293027508
"6142";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2023;12055;3043;0,252426379095811
"6143";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2024;12077;2999;0,248323259087522
"6144";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2025;12099;2955;0,244235060748822
"6145";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2026;12123;2908;0,239874618493772
"6146";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2027;12153;2855;0,234921418579775
"6147";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2028;12181;2801;0,229948280108365
"6148";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2029;12208;2748;0,225098296199214
"6149";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2030;12229;2699;0,220704881838253
"6150";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2031;12250;2648;0,216163265306122
"6151";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2032;12269;2599;0,21183470535496
"6152";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2033;12290;2545;0,207078925956062
"6153";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2034;12302;2497;0,202975125995773
"6154";9;"La Araucanía";91;"Cautín";9107;"Gorbea";2035;12312;2450;0,198992852501624
"6155";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2002;21995;11597;0,527256194589679
"6156";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2003;22471;11528;0,513016777179476
"6157";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2004;22936;11469;0,500043599581444
"6158";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2005;23395;11406;0,487540072665099
"6159";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2006;23879;11316;0,473889191339671
"6160";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2007;24401;11197;0,458874636285398
"6161";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2008;24918;11090;0,445059796131311
"6162";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2009;25441;10994;0,432137101529028
"6163";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2010;25950;10900;0,420038535645472
"6164";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2011;26447;10827;0,40938480735055
"6165";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2012;26936;10755;0,399279774279774
"6166";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2013;27398;10672;0,389517483027958
"6167";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2014;27840;10611;0,38114224137931
"6168";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2015;28267;10581;0,374323415997453
"6169";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2016;28681;10549;0,367804469858094
"6170";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2017;29103;10511;0,361165515582586
"6171";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2018;29548;10448;0,353594151888453
"6172";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2019;29983;10393;0,346629756862222
"6173";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2020;30400;10346;0,340328947368421
"6174";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2021;30750;10315;0,335447154471545
"6175";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2022;31075;10277;0,330716009654063
"6176";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2023;31378;10246;0,326534514628083
"6177";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2024;31670;10214;0,322513419640038
"6178";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2025;31968;10165;0,317974224224224
"6179";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2026;32262;10107;0,313278779988841
"6180";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2027;32579;10016;0,307437306240216
"6181";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2028;32875;9933;0,302144486692015
"6182";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2029;33167;9840;0,296680435372509
"6183";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2030;33442;9752;0,291609353507565
"6184";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2031;33698;9673;0,287049676538667
"6185";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2032;33953;9582;0,282213648278503
"6186";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2033;34211;9474;0,276928473298062
"6187";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2034;34449;9373;0,272083369618857
"6188";9;"La Araucanía";91;"Cautín";9108;"Lautaro";2035;34661;9285;0,267880326591847
"6189";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2002;16183;7997;0,494160538837051
"6190";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2003;16300;7859;0,482147239263804
"6191";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2004;16412;7734;0,471240555690958
"6192";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2005;16520;7616;0,461016949152542
"6193";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2006;16652;7481;0,449255344703339
"6194";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2007;16807;7336;0,436484798000833
"6195";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2008;16974;7193;0,423765759396724
"6196";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2009;17141;7067;0,412286331019194
"6197";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2010;17305;6941;0,401097948569778
"6198";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2011;17465;6831;0,391125107357572
"6199";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2012;17624;6725;0,381581933726736
"6200";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2013;17764;6616;0,372438639945958
"6201";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2014;17901;6517;0,364057873861795
"6202";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2015;18037;6434;0,3567112047458
"6203";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2016;18165;6354;0,349793559042114
"6204";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2017;18302;6269;0,342530870943066
"6205";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2018;18452;6174;0,334597875569044
"6206";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2019;18599;6085;0,327168127318673
"6207";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2020;18735;6004;0,320469709100614
"6208";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2021;18828;5938;0,315381346930104
"6209";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2022;18914;5864;0,31003489478693
"6210";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2023;18983;5801;0,305589211399673
"6211";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2024;19049;5736;0,301118168932752
"6212";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2025;19124;5659;0,29591089730182
"6213";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2026;19201;5577;0,290453622207177
"6214";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2027;19286;5484;0,284351342943068
"6215";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2028;19358;5398;0,278851120983573
"6216";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2029;19428;5310;0,273316862260655
"6217";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2030;19490;5225;0,268086198050282
"6218";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2031;19543;5146;0,263316788619966
"6219";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2032;19598;5060;0,258189611184815
"6220";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2033;19657;4966;0,252632649946584
"6221";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2034;19695;4887;0,248134044173648
"6222";9;"La Araucanía";91;"Cautín";9109;"Loncoche";2035;19729;4807;0,243651477520401
"6223";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2002;3857;1956;0,507129893699767
"6224";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2003;3909;1922;0,491685853159376
"6225";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2004;3958;1891;0,477766548762001
"6226";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2005;4006;1863;0,465052421367948
"6227";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2006;4068;1821;0,4476401179941
"6228";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2007;4132;1780;0,430784123910939
"6229";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2008;4194;1743;0,415593705293276
"6230";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2009;4262;1705;0,400046926325669
"6231";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2010;4323;1671;0,386537126995142
"6232";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2011;4386;1638;0,373461012311901
"6233";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2012;4440;1614;0,363513513513514
"6234";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2013;4500;1578;0,350666666666667
"6235";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2014;4554;1549;0,34014053579271
"6236";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2015;4608;1523;0,330512152777778
"6237";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2016;4661;1497;0,32117571336623
"6238";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2017;4715;1470;0,311770943796394
"6239";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2018;4760;1452;0,305042016806723
"6240";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2019;4802;1437;0,299250312369846
"6241";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2020;4847;1418;0,292552094078812
"6242";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2021;4881;1402;0,287236222085638
"6243";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2022;4912;1385;0,281962540716612
"6244";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2023;4939;1370;0,277384085847338
"6245";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2024;4968;1351;0,271940418679549
"6246";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2025;4992;1336;0,267628205128205
"6247";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2026;5019;1317;0,26240286909743
"6248";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2027;5048;1293;0,256141045958796
"6249";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2028;5077;1269;0,249950758321844
"6250";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2029;5098;1250;0,245194193801491
"6251";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2030;5122;1228;0,239750097618118
"6252";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2031;5140;1210;0,235408560311284
"6253";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2032;5161;1187;0,229994187173028
"6254";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2033;5178;1167;0,225376593279258
"6255";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2034;5197;1143;0,219934577640947
"6256";9;"La Araucanía";91;"Cautín";9110;"Melipeuco";2035;5200;1129;0,217115384615385
"6257";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2002;20551;10398;0,505960780497299
"6258";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2003;20751;10260;0,49443400318057
"6259";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2004;20965;10142;0,483758645361316
"6260";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2005;21190;10032;0,473430863614913
"6261";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2006;21453;9898;0,461380692677015
"6262";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2007;21759;9743;0,447768739372214
"6263";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2008;22071;9598;0,434869285487744
"6264";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2009;22399;9458;0,422250993347917
"6265";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2010;22711;9329;0,410770111399762
"6266";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2011;23021;9213;0,400199817557882
"6267";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2012;23323;9104;0,390344295330789
"6268";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2013;23603;8984;0,380629580985468
"6269";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2014;23871;8881;0,372041389133258
"6270";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2015;24127;8806;0,364985286193891
"6271";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2016;24372;8730;0,358197932053176
"6272";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2017;24619;8654;0,351517120922864
"6273";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2018;24894;8551;0,343496424841327
"6274";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2019;25154;8460;0,336328218176036
"6275";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2020;25397;8380;0,329960231523408
"6276";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2021;25586;8312;0,324865160634722
"6277";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2022;25753;8240;0,319962722789578
"6278";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2023;25903;8174;0,315561904026561
"6279";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2024;26049;8102;0,311029214173289
"6280";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2025;26199;8019;0,306080384747509
"6281";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2026;26349;7927;0,300846331929105
"6282";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2027;26512;7813;0,294696741098371
"6283";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2028;26660;7705;0,28900975243811
"6284";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2029;26799;7595;0,283406097242434
"6285";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2030;26932;7482;0,277810782712015
"6286";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2031;27043;7383;0,273009651296084
"6287";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2032;27155;7273;0,267832811636899
"6288";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2033;27273;7148;0,262090712426209
"6289";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2034;27365;7038;0,257189841037822
"6290";9;"La Araucanía";91;"Cautín";9111;"Nueva Imperial";2035;27441;6935;0,252724026092344
"6291";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2002;40589;21519;0,530168272191973
"6292";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2003;41751;21519;0,515412804483725
"6293";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2004;42886;21539;0,502238492748216
"6294";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2005;44004;21560;0,489955458594673
"6295";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2006;45157;21536;0,476913878247005
"6296";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2007;46382;21456;0,462593247380449
"6297";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2008;47596;21399;0,449596604756702
"6298";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2009;48811;21367;0,437749687570425
"6299";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2010;50005;21330;0,426557344265573
"6300";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2011;51172;21333;0,41688814195263
"6301";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2012;52324;21337;0,407786101979971
"6302";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2013;53408;21325;0,399284751348113
"6303";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2014;54451;21351;0,39211401076197
"6304";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2015;55460;21440;0,386584926072845
"6305";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2016;56437;21525;0,381398727784964
"6306";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2017;57422;21597;0,376110201664867
"6307";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2018;58504;21563;0,368573089019554
"6308";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2019;59558;21543;0,361714631115887
"6309";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2020;60567;21543;0,355688741393828
"6310";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2021;61440;21569;0,351057942708333
"6311";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2022;62240;21594;0,346947300771208
"6312";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2023;63006;21613;0,343030822461353
"6313";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2024;63745;21628;0,339289356027924
"6314";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2025;64491;21602;0,334961467491588
"6315";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2026;65233;21549;0,330338938880628
"6316";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2027;66000;21436;0,324787878787879
"6317";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2028;66723;21334;0,319739819852225
"6318";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2029;67435;21208;0,314495440053385
"6319";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2030;68113;21079;0,309471026088999
"6320";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2031;68744;20967;0,305001163737926
"6321";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2032;69358;20838;0,300441189192307
"6322";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2033;69989;20654;0,295103516266842
"6323";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2034;70562;20494;0,290439613389643
"6324";9;"La Araucanía";91;"Cautín";9112;"Padre Las Casas";2035;71067;20365;0,286560569603332
"6325";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2002;4477;2247;0,501898592807684
"6326";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2003;4531;2217;0,489295961156478
"6327";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2004;4580;2193;0,47882096069869
"6328";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2005;4630;2167;0,468034557235421
"6329";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2006;4686;2135;0,455612462654716
"6330";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2007;4752;2096;0,441077441077441
"6331";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2008;4805;2071;0,431009365244537
"6332";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2009;4871;2038;0,418394580168343
"6333";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2010;4930;2009;0,407505070993915
"6334";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2011;4991;1982;0,397114806651974
"6335";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2012;5045;1960;0,388503468780971
"6336";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2013;5101;1930;0,378357184865713
"6337";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2014;5154;1904;0,36942180830423
"6338";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2015;5196;1890;0,363741339491917
"6339";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2016;5241;1873;0,357374546842206
"6340";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2017;5289;1853;0,350349782567593
"6341";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2018;5341;1828;0,342258004119079
"6342";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2019;5392;1805;0,334755192878338
"6343";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2020;5436;1787;0,328734363502575
"6344";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2021;5469;1772;0,324008045346498
"6345";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2022;5500;1753;0,318727272727273
"6346";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2023;5523;1739;0,314865109541916
"6347";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2024;5549;1720;0,309965759596324
"6348";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2025;5574;1702;0,305346250448511
"6349";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2026;5598;1681;0,300285816362987
"6350";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2027;5623;1658;0,294860394807043
"6351";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2028;5653;1629;0,28816557580046
"6352";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2029;5672;1608;0,283497884344147
"6353";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2030;5696;1580;0,277387640449438
"6354";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2031;5711;1559;0,272981964629662
"6355";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2032;5726;1537;0,268424729304925
"6356";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2033;5745;1508;0,262489120974761
"6357";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2034;5761;1480;0,256899843777122
"6358";9;"La Araucanía";91;"Cautín";9113;"Perquenco";2035;5768;1460;0,253120665742025
"6359";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2002;15940;6852;0,429861982434128
"6360";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2003;16162;6809;0,421296869199356
"6361";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2004;16383;6766;0,412989074040164
"6362";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2005;16597;6726;0,405253961559318
"6363";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2006;16824;6672;0,396576319543509
"6364";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2007;17075;6601;0,386588579795022
"6365";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2008;17328;6535;0,377135272391505
"6366";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2009;17584;6477;0,368346223839854
"6367";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2010;17835;6418;0,359854219231848
"6368";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2011;18080;6372;0,352433628318584
"6369";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2012;18319;6330;0,34554287897811
"6370";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2013;18541;6282;0,338816676554663
"6371";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2014;18759;6239;0,332587024894717
"6372";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2015;18965;6222;0,328078038491959
"6373";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2016;19163;6203;0,323696707196159
"6374";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2017;19367;6182;0,319202767594362
"6375";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2018;19615;6118;0,311904154983431
"6376";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2019;19858;6058;0,305065968375466
"6377";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2020;20089;6007;0,299019363830952
"6378";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2021;20279;5966;0,294195966270526
"6379";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2022;20447;5928;0,289920281703917
"6380";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2023;20617;5882;0,285298540039773
"6381";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2024;20779;5838;0,280956735165311
"6382";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2025;20941;5789;0,27644334081467
"6383";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2026;21104;5735;0,271749431387415
"6384";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2027;21284;5659;0,265880473595189
"6385";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2028;21447;5594;0,26082902037581
"6386";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2029;21613;5521;0,255448109933836
"6387";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2030;21775;5447;0,250149253731343
"6388";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2031;21921;5385;0,245654851512249
"6389";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2032;22065;5321;0,24115114434625
"6390";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2033;22224;5236;0,235601151907847
"6391";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2034;22363;5165;0,230961856638197
"6392";9;"La Araucanía";91;"Cautín";9114;"Pitrufquen";2035;22485;5107;0,227129197242606
"6393";9;"La Araucanía";91;"Cautín";9115;"Pucón";2002;14100;7807;0,553687943262411
"6394";9;"La Araucanía";91;"Cautín";9115;"Pucón";2003;14660;7818;0,533287858117326
