"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"mayor";"otros";"menores_porcentaje"
"6613";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2018;2393;9737;0,24576358221218
"6614";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2019;2483;9754;0,254562230879639
"6615";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2020;2572;9769;0,263281809806531
"6616";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2021;2663;9764;0,272736583367472
"6617";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2022;2760;9744;0,283251231527094
"6618";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2023;2859;9719;0,294166066467744
"6619";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2024;2958;9689;0,305294664052018
"6620";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2025;3058;9649;0,316924033578609
"6621";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2026;3160;9610;0,328824141519251
"6622";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2027;3265;9563;0,341420056467636
"6623";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2028;3371;9509;0,354506257229993
"6624";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2029;3477;9452;0,367858654253068
"6625";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2030;3572;9400;0,38
"6626";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2031;3668;9346;0,392467365717954
"6627";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2032;3759;9291;0,404585082337746
"6628";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2033;3852;9230;0,417334777898158
"6629";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2034;3949;9162;0,431019428072473
"6630";9;"La Araucanía";91;"Cautín";9121;"Cholchol";2035;4045;9092;0,444896612406511
"6631";9;"La Araucanía";92;"Malleco";9201;"Angol";2002;6362;44261;0,143738279749667
"6632";9;"La Araucanía";92;"Malleco";9201;"Angol";2003;6517;44329;0,147014369825622
"6633";9;"La Araucanía";92;"Malleco";9201;"Angol";2004;6677;44415;0,150332095012946
"6634";9;"La Araucanía";92;"Malleco";9201;"Angol";2005;6849;44502;0,153903195362006
"6635";9;"La Araucanía";92;"Malleco";9201;"Angol";2006;7038;44578;0,157880568890484
"6636";9;"La Araucanía";92;"Malleco";9201;"Angol";2007;7229;44680;0,161794986571173
"6637";9;"La Araucanía";92;"Malleco";9201;"Angol";2008;7423;44801;0,165688265886922
"6638";9;"La Araucanía";92;"Malleco";9201;"Angol";2009;7624;44944;0,169633321466714
"6639";9;"La Araucanía";92;"Malleco";9201;"Angol";2010;7835;45064;0,173863838096929
"6640";9;"La Araucanía";92;"Malleco";9201;"Angol";2011;8093;45156;0,179223137567544
"6641";9;"La Araucanía";92;"Malleco";9201;"Angol";2012;8357;45237;0,184738156818534
"6642";9;"La Araucanía";92;"Malleco";9201;"Angol";2013;8636;45256;0,190825525897119
"6643";9;"La Araucanía";92;"Malleco";9201;"Angol";2014;8919;45273;0,197004837320257
"6644";9;"La Araucanía";92;"Malleco";9201;"Angol";2015;9217;45303;0,203452310001545
"6645";9;"La Araucanía";92;"Malleco";9201;"Angol";2016;9537;45290;0,210576286155884
"6646";9;"La Araucanía";92;"Malleco";9201;"Angol";2017;9860;45280;0,217756183745583
"6647";9;"La Araucanía";92;"Malleco";9201;"Angol";2018;10210;45241;0,225680245794744
"6648";9;"La Araucanía";92;"Malleco";9201;"Angol";2019;10551;45210;0,233377571333776
"6649";9;"La Araucanía";92;"Malleco";9201;"Angol";2020;10898;45160;0,241319751992914
"6650";9;"La Araucanía";92;"Malleco";9201;"Angol";2021;11247;45042;0,24970027973891
"6651";9;"La Araucanía";92;"Malleco";9201;"Angol";2022;11609;44867;0,258742505627744
"6652";9;"La Araucanía";92;"Malleco";9201;"Angol";2023;11973;44671;0,268026236260661
"6653";9;"La Araucanía";92;"Malleco";9201;"Angol";2024;12359;44438;0,278117827084927
"6654";9;"La Araucanía";92;"Malleco";9201;"Angol";2025;12755;44179;0,288711831413115
"6655";9;"La Araucanía";92;"Malleco";9201;"Angol";2026;13150;43912;0,29946256148661
"6656";9;"La Araucanía";92;"Malleco";9201;"Angol";2027;13556;43616;0,31080337490829
"6657";9;"La Araucanía";92;"Malleco";9201;"Angol";2028;13949;43316;0,32202881152461
"6658";9;"La Araucanía";92;"Malleco";9201;"Angol";2029;14332;43012;0,333209336929229
"6659";9;"La Araucanía";92;"Malleco";9201;"Angol";2030;14689;42717;0,343867780977129
"6660";9;"La Araucanía";92;"Malleco";9201;"Angol";2031;15038;42416;0,354536024141833
"6661";9;"La Araucanía";92;"Malleco";9201;"Angol";2032;15363;42121;0,364734930319793
"6662";9;"La Araucanía";92;"Malleco";9201;"Angol";2033;15690;41810;0,375269074384119
"6663";9;"La Araucanía";92;"Malleco";9201;"Angol";2034;16030;41467;0,386572455205344
"6664";9;"La Araucanía";92;"Malleco";9201;"Angol";2035;16371;41106;0,398263027295285
"6665";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2002;2809;20528;0,13683749025721
"6666";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2003;2886;20595;0,1401310997815
"6667";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2004;2962;20668;0,143313334623573
"6668";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2005;3046;20725;0,146972255729795
"6669";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2006;3132;20783;0,150700091420873
"6670";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2007;3222;20844;0,154576856649396
"6671";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2008;3305;20921;0,157975240189283
"6672";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2009;3394;21005;0,161580576053321
"6673";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2010;3492;21073;0,165709675888578
"6674";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2011;3607;21125;0,170745562130178
"6675";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2012;3732;21176;0,17623724971666
"6676";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2013;3852;21203;0,181672404848371
"6677";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2014;3979;21226;0,187458776971639
"6678";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2015;4120;21249;0,193891477245988
"6679";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2016;4260;21263;0,200348022386305
"6680";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2017;4410;21271;0,20732452635043
"6681";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2018;4570;21268;0,214876810231333
"6682";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2019;4726;21270;0,222190879172543
"6683";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2020;4892;21256;0,230146782085058
"6684";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2021;5053;21218;0,238146856442643
"6685";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2022;5223;21151;0,246938679022268
"6686";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2023;5392;21076;0,255836022015563
"6687";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2024;5568;20990;0,265269175797999
"6688";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2025;5749;20889;0,275216621188185
"6689";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2026;5935;20780;0,285611164581328
"6690";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2027;6122;20668;0,296206696342171
"6691";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2028;6306;20547;0,306906117681413
"6692";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2029;6481;20433;0,317182988303235
"6693";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2030;6651;20314;0,327409668209117
"6694";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2031;6815;20196;0,337443058031293
"6695";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2032;6969;20083;0,347009908878156
"6696";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2033;7124;19962;0,356878068329827
"6697";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2034;7284;19829;0,367340763528166
"6698";9;"La Araucanía";92;"Malleco";9202;"Collipulli";2035;7445;19688;0,378149126371394
"6699";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2002;2627;15008;0,175039978678038
"6700";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2003;2687;14950;0,179732441471572
"6701";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2004;2746;14899;0,184307671655816
"6702";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2005;2809;14840;0,189285714285714
"6703";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2006;2883;14778;0,195087291920422
"6704";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2007;2958;14722;0,200923787528868
"6705";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2008;3033;14674;0,206692108491209
"6706";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2009;3103;14645;0,211881188118812
"6707";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2010;3187;14597;0,218332534082346
"6708";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2011;3285;14541;0,2259129358366
"6709";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2012;3384;14484;0,233637116818558
"6710";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2013;3495;14403;0,242657779629244
"6711";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2014;3608;14322;0,251920122887865
"6712";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2015;3732;14242;0,262041848055048
"6713";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2016;3853;14160;0,272104519774011
"6714";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2017;3985;14069;0,283246854787121
"6715";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2018;4107;13987;0,293629799099164
"6716";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2019;4229;13908;0,304069600230083
"6717";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2020;4352;13826;0,314769275278461
"6718";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2021;4466;13730;0,325273124544792
"6719";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2022;4593;13614;0,337373292199207
"6720";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2023;4712;13498;0,349088753889465
"6721";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2024;4841;13370;0,36207928197457
"6722";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2025;4978;13231;0,376237623762376
"6723";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2026;5106;13097;0,389860273345041
"6724";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2027;5238;12957;0,404260245427182
"6725";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2028;5364;12817;0,418506670827807
"6726";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2029;5490;12676;0,433101924897444
"6727";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2030;5610;12537;0,447475472601101
"6728";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2031;5721;12403;0,461259372732403
"6729";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2032;5826;12271;0,474777931708907
"6730";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2033;5930;12140;0,488467874794069
"6731";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2034;6033;12002;0,502666222296284
"6732";9;"La Araucanía";92;"Malleco";9203;"Curacautín";2035;6137;11861;0,517409999156901
"6733";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2002;1184;8277;0,143046997704482
"6734";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2003;1187;8130;0,1460024600246
"6735";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2004;1195;7997;0,14943103663874
"6736";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2005;1207;7872;0,15332825203252
"6737";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2006;1217;7763;0,156769290222852
"6738";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2007;1241;7654;0,162137444473478
"6739";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2008;1262;7561;0,166909139002777
"6740";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2009;1281;7483;0,171188026192703
"6741";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2010;1310;7402;0,176979194812213
"6742";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2011;1342;7326;0,183183183183183
"6743";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2012;1378;7250;0,190068965517241
"6744";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2013;1421;7172;0,198131622978249
"6745";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2014;1459;7099;0,205521904493591
"6746";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2015;1508;7026;0,214631369200114
"6747";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2016;1560;6950;0,224460431654676
"6748";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2017;1616;6879;0,234917865968891
"6749";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2018;1668;6812;0,244862008220787
"6750";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2019;1713;6755;0,25358993338268
"6751";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2020;1755;6703;0,261823064299567
"6752";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2021;1801;6645;0,271030850263356
"6753";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2022;1848;6575;0,28106463878327
"6754";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2023;1899;6506;0,29188441438672
"6755";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2024;1951;6436;0,30313859540087
"6756";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2025;2005;6361;0,315202012262223
"6757";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2026;2057;6293;0,326871126648657
"6758";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2027;2110;6225;0,338955823293173
"6759";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2028;2165;6151;0,351975288570964
"6760";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2029;2213;6086;0,363621426224121
"6761";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2030;2264;6018;0,376204719175806
"6762";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2031;2307;5956;0,387340496977837
"6763";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2032;2354;5896;0,399253731343284
"6764";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2033;2397;5829;0,411219763252702
"6765";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2034;2442;5765;0,423590633130963
"6766";9;"La Araucanía";92;"Malleco";9204;"Ercilla";2035;2487;5701;0,43623925627083
"6767";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2002;1186;9268;0,127967198964178
"6768";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2003;1223;9255;0,132144786601837
"6769";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2004;1259;9239;0,136270159108129
"6770";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2005;1299;9221;0,140874091747099
"6771";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2006;1339;9208;0,145417028670721
"6772";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2007;1382;9195;0,150299075584557
"6773";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2008;1427;9181;0,155429691754711
"6774";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2009;1468;9179;0,159930275629153
"6775";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2010;1511;9174;0,164704599956399
"6776";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2011;1567;9156;0,171144604630843
"6777";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2012;1625;9139;0,177809388335704
"6778";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2013;1682;9112;0,18459174714662
"6779";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2014;1744;9084;0,191985909291061
"6780";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2015;1807;9056;0,199536219081272
"6781";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2016;1875;9026;0,207733215156215
"6782";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2017;1945;8994;0,216255281298644
"6783";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2018;2012;8963;0,224478411246235
"6784";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2019;2084;8930;0,233370660694289
"6785";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2020;2144;8905;0,240763615946098
"6786";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2021;2213;8858;0,249830661548882
"6787";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2022;2280;8808;0,258855585831063
"6788";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2023;2352;8749;0,268830723511258
"6789";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2024;2419;8690;0,278365937859609
"6790";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2025;2494;8625;0,289159420289855
"6791";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2026;2563;8562;0,299345947208596
"6792";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2027;2638;8494;0,310572168589593
"6793";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2028;2708;8424;0,321462488129155
"6794";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2029;2778;8356;0,332455720440402
"6795";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2030;2844;8287;0,343188125980451
"6796";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2031;2903;8224;0,352991245136187
"6797";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2032;2968;8153;0,364037777505213
"6798";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2033;3024;8087;0,373933473475949
"6799";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2034;3091;8008;0,385989010989011
"6800";9;"La Araucanía";92;"Malleco";9205;"Lonquimay";2035;3148;7937;0,39662340934862
"6801";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2002;1217;6826;0,178288895399941
"6802";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2003;1221;6741;0,181130396083667
"6803";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2004;1234;6661;0,185257468848521
"6804";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2005;1242;6587;0,188553210869895
"6805";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2006;1257;6514;0,192968989867977
"6806";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2007;1273;6450;0,197364341085271
"6807";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2008;1293;6391;0,202315756532624
"6808";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2009;1313;6341;0,2070651316827
"6809";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2010;1334;6295;0,211914217633042
"6810";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2011;1365;6245;0,21857485988791
"6811";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2012;1402;6185;0,226677445432498
"6812";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2013;1434;6130;0,233931484502447
"6813";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2014;1471;6080;0,241940789473684
"6814";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2015;1511;6027;0,250705160112826
"6815";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2016;1550;5979;0,259240675698277
"6816";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2017;1602;5922;0,270516717325228
"6817";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2018;1646;5873;0,28026562233952
"6818";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2019;1689;5827;0,289857559636176
"6819";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2020;1732;5785;0,299394987035436
"6820";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2021;1773;5737;0,309046540003486
"6821";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2022;1819;5679;0,320302870223631
"6822";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2023;1867;5617;0,332383834787253
"6823";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2024;1916;5552;0,345100864553314
"6824";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2025;1968;5491;0,358404662174467
"6825";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2026;2019;5430;0,37182320441989
"6826";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2027;2074;5360;0,386940298507463
"6827";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2028;2123;5299;0,40064163049632
"6828";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2029;2170;5243;0,41388518024032
"6829";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2030;2217;5181;0,427909669947886
"6830";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2031;2260;5122;0,441233893010543
"6831";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2032;2302;5065;0,454491609081935
"6832";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2033;2342;5007;0,467745156780507
"6833";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2034;2386;4950;0,482020202020202
"6834";9;"La Araucanía";92;"Malleco";9206;"Los Sauces";2035;2430;4887;0,497237569060773
"6835";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2002;1489;10231;0,145538070569837
"6836";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2003;1494;10012;0,149220934878146
"6837";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2004;1501;9806;0,153069549255558
"6838";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2005;1509;9623;0,1568118050504
"6839";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2006;1530;9450;0,161904761904762
"6840";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2007;1551;9296;0,16684595524957
"6841";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2008;1576;9154;0,17216517369456
"6842";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2009;1601;9029;0,177317532395614
"6843";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2010;1633;8907;0,1833389468957
"6844";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2011;1673;8795;0,190221716884594
"6845";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2012;1720;8679;0,198179513768867
"6846";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2013;1771;8556;0,206989247311828
"6847";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2014;1821;8448;0,215553977272727
"6848";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2015;1876;8344;0,224832214765101
"6849";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2016;1935;8238;0,234887108521486
"6850";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2017;2006;8126;0,246861924686192
"6851";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2018;2057;8047;0,255623213619983
"6852";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2019;2111;7965;0,265034526051475
"6853";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2020;2161;7889;0,273925719356065
"6854";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2021;2212;7803;0,283480712546457
"6855";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2022;2267;7709;0,294071864055001
"6856";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2023;2323;7624;0,304695697796432
"6857";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2024;2385;7531;0,316691010489975
"6858";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2025;2446;7441;0,328719258164225
"6859";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2026;2505;7345;0,341048332198775
"6860";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2027;2569;7257;0,354003031555739
"6861";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2028;2625;7166;0,366313145408875
"6862";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2029;2686;7080;0,379378531073446
"6863";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2030;2739;6991;0,391789443570305
"6864";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2031;2795;6909;0,404544796642061
"6865";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2032;2838;6837;0,415094339622642
"6866";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2033;2896;6750;0,429037037037037
"6867";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2034;2948;6667;0,442177891105445
"6868";9;"La Araucanía";92;"Malleco";9207;"Lumaco";2035;3000;6585;0,455580865603645
"6869";9;"La Araucanía";92;"Malleco";9208;"Purén";2002;1861;11608;0,160320468642316
"6870";9;"La Araucanía";92;"Malleco";9208;"Purén";2003;1871;11415;0,163907139728428
"6871";9;"La Araucanía";92;"Malleco";9208;"Purén";2004;1886;11239;0,167808523890026
"6872";9;"La Araucanía";92;"Malleco";9208;"Purén";2005;1911;11070;0,172628726287263
"6873";9;"La Araucanía";92;"Malleco";9208;"Purén";2006;1935;10914;0,177295217152281
"6874";9;"La Araucanía";92;"Malleco";9208;"Purén";2007;1963;10779;0,182113368587067
"6875";9;"La Araucanía";92;"Malleco";9208;"Purén";2008;1996;10650;0,187417840375587
"6876";9;"La Araucanía";92;"Malleco";9208;"Purén";2009;2028;10542;0,192373363688105
"6877";9;"La Araucanía";92;"Malleco";9208;"Purén";2010;2067;10436;0,198064392487543
"6878";9;"La Araucanía";92;"Malleco";9208;"Purén";2011;2120;10330;0,205227492739593
"6879";9;"La Araucanía";92;"Malleco";9208;"Purén";2012;2181;10220;0,213405088062622
"6880";9;"La Araucanía";92;"Malleco";9208;"Purén";2013;2239;10110;0,221463897131553
"6881";9;"La Araucanía";92;"Malleco";9208;"Purén";2014;2301;10008;0,229916067146283
"6882";9;"La Araucanía";92;"Malleco";9208;"Purén";2015;2369;9906;0,239147991116495
"6883";9;"La Araucanía";92;"Malleco";9208;"Purén";2016;2447;9798;0,249744845886916
"6884";9;"La Araucanía";92;"Malleco";9208;"Purén";2017;2525;9698;0,260362961435347
"6885";9;"La Araucanía";92;"Malleco";9208;"Purén";2018;2595;9618;0,269806612601372
"6886";9;"La Araucanía";92;"Malleco";9208;"Purén";2019;2658;9534;0,278791692888609
"6887";9;"La Araucanía";92;"Malleco";9208;"Purén";2020;2731;9457;0,28878079729301
"6888";9;"La Araucanía";92;"Malleco";9208;"Purén";2021;2797;9370;0,298505869797225
"6889";9;"La Araucanía";92;"Malleco";9208;"Purén";2022;2870;9276;0,309400603708495
"6890";9;"La Araucanía";92;"Malleco";9208;"Purén";2023;2937;9181;0,319899793050866
"6891";9;"La Araucanía";92;"Malleco";9208;"Purén";2024;3019;9084;0,332342580361074
"6892";9;"La Araucanía";92;"Malleco";9208;"Purén";2025;3095;8974;0,344885223980388
"6893";9;"La Araucanía";92;"Malleco";9208;"Purén";2026;3176;8869;0,358101251550344
"6894";9;"La Araucanía";92;"Malleco";9208;"Purén";2027;3256;8765;0,371477467199087
"6895";9;"La Araucanía";92;"Malleco";9208;"Purén";2028;3337;8667;0,385023652936426
"6896";9;"La Araucanía";92;"Malleco";9208;"Purén";2029;3415;8562;0,398855407615043
"6897";9;"La Araucanía";92;"Malleco";9208;"Purén";2030;3491;8464;0,412452741020794
